Date,Price,Open,High,Low,Vol.,Change %
"Feb 20, 2020","1,898.93","1,900.69","1,905.61","1,896.78",72.83M,-0.07%
"Feb 19, 2020","1,900.28","1,880.69","1,901.13","1,880.69",66.39M,1.14%
"Feb 18, 2020","1,878.79","1,887.19","1,888.98","1,869.27",65.47M,-0.51%
"Feb 17, 2020","1,888.35","1,885.42","1,897.93","1,885.42",50.09M,0.14%
"Feb 14, 2020","1,885.62","1,882.22","1,892.15","1,881.35",61.76M,0.14%
"Feb 13, 2020","1,883.02","1,887.25","1,887.25","1,864.05",84.79M,-0.36%
"Feb 12, 2020","1,889.75","1,884.74","1,893.27","1,879.13",84.56M,0.30%
"Feb 11, 2020","1,884.13","1,859.24","1,885.50","1,859.24",93.51M,1.41%
"Feb 10, 2020","1,858.00","1,848.96","1,860.70","1,843.47",80.18M,0.44%
"Feb 07, 2020","1,849.86","1,851.06","1,856.34","1,841.59",111.08M,-0.11%
"Feb 06, 2020","1,851.94","1,847.65","1,864.32","1,843.86",120.20M,0.25%
"Feb 05, 2020","1,847.35","1,820.60","1,854.09","1,815.32",120.00M,1.44%
"Feb 04, 2020","1,821.04","1,785.41","1,821.04","1,785.41",94.52M,2.14%
"Feb 03, 2020","1,782.91","1,784.07","1,791.59","1,774.18",79.75M,-0.02%
"Jan 31, 2020","1,783.26","1,788.66","1,806.55","1,778.08",111.16M,-0.26%
"Jan 30, 2020","1,787.96","1,788.87","1,805.62","1,771.15",134.06M,-0.21%
"Jan 29, 2020","1,791.67","1,790.25","1,798.52","1,784.15",104.41M,0.30%
"Jan 28, 2020","1,786.35","1,773.04","1,791.50","1,763.45",116.93M,0.84%
"Jan 27, 2020","1,771.47","1,808.03","1,808.03","1,766.71",99.97M,-2.28%
"Jan 24, 2020","1,812.85","1,798.29","1,820.74","1,798.29",107.75M,0.97%
"Jan 23, 2020","1,795.43","1,809.43","1,809.72","1,790.97",71.66M,-0.90%
"Jan 22, 2020","1,811.76","1,823.84","1,834.09","1,810.72",75.22M,-0.76%
"Jan 21, 2020","1,825.62","1,819.77","1,826.61","1,800.60",65.27M,0.24%
"Jan 20, 2020","1,821.29","1,824.97","1,829.68","1,819.80",55.95M,-0.25%
"Jan 17, 2020","1,825.94","1,813.24","1,831.52","1,813.24",85.99M,0.75%
"Jan 16, 2020","1,812.30","1,787.30","1,812.30","1,787.30",83.45M,1.40%
"Jan 15, 2020","1,787.29","1,792.63","1,794.08","1,780.89",87.79M,-0.31%
"Jan 14, 2020","1,792.90","1,790.58","1,794.02","1,772.69",68.70M,0.13%
"Jan 13, 2020","1,790.51","1,786.41","1,798.06","1,781.32",65.91M,0.31%
"Jan 10, 2020","1,784.97","1,797.52","1,800.16","1,784.28",68.33M,-0.65%
"Jan 09, 2020","1,796.73","1,797.68","1,811.22","1,793.74",81.38M,0.07%
"Jan 08, 2020","1,795.41","1,795.15","1,796.79","1,774.36",61.54M,-0.08%
"Jan 07, 2020","1,796.85","1,784.94","1,805.65","1,784.86",71.14M,0.65%
"Jan 03, 2020","1,785.23","1,806.41","1,806.41","1,778.53",60.18M,-1.29%
"Jan 02, 2020","1,808.63","1,771.85","1,810.20","1,771.85",66.47M,2.08%
"Dec 30, 2019","1,771.85","1,797.66","1,798.29","1,769.19",59.36M,-1.46%
"Dec 27, 2019","1,798.04","1,796.20","1,802.23","1,792.17",44.42M,0.13%
"Dec 23, 2019","1,795.66","1,794.93","1,800.69","1,791.09",46.17M,0.05%
"Dec 20, 2019","1,794.80","1,783.20","1,795.43","1,783.08",107.91M,0.65%
"Dec 19, 2019","1,783.29","1,787.86","1,793.19","1,779.69",93.18M,-0.26%
"Dec 18, 2019","1,787.96","1,790.13","1,796.08","1,782.82",95.77M,-0.22%
"Dec 17, 2019","1,791.93","1,787.37","1,791.93","1,781.84",92.10M,0.24%
"Dec 16, 2019","1,787.66","1,770.89","1,787.89","1,767.93",80.36M,0.99%
"Dec 13, 2019","1,770.12","1,761.66","1,780.69","1,761.66",102.25M,0.68%
"Dec 12, 2019","1,758.24","1,741.71","1,760.87","1,732.22",91.35M,0.95%
"Dec 11, 2019","1,741.62","1,735.09","1,744.25","1,723.75",79.40M,0.35%
"Dec 10, 2019","1,735.51","1,742.77","1,742.77","1,714.48",79.62M,-0.45%
"Dec 09, 2019","1,743.31","1,742.17","1,750.58","1,738.83",76.40M,0.04%
"Dec 06, 2019","1,742.61","1,723.70","1,743.03","1,723.70",68.06M,1.10%
"Dec 05, 2019","1,723.63","1,726.31","1,735.86","1,720.15",65.50M,-0.11%
"Dec 04, 2019","1,725.60","1,697.90","1,726.86","1,697.73",72.81M,1.64%
"Dec 03, 2019","1,697.68","1,707.13","1,721.44","1,692.86",84.02M,-0.54%
"Dec 02, 2019","1,706.82","1,730.94","1,744.74","1,704.37",79.64M,-1.35%
