Date,Price,Open,High,Low,Vol.,Change %
"Jan 06, 2020","11,993.05","12,170.60","12,179.10","11,974.20",396.50M,-1.91%
"Jan 03, 2020","12,226.65","12,261.10","12,265.60","12,191.35",428.77M,-0.45%
"Jan 02, 2020","12,282.20","12,198.55","12,289.90","12,195.25",407.70M,0.82%
"Jan 01, 2020","12,182.50","12,202.15","12,222.20","12,165.30",304.08M,0.12%
"Dec 31, 2019","12,168.45","12,247.10","12,247.10","12,151.80",426.93M,-0.71%
"Dec 30, 2019","12,255.85","12,274.90","12,286.45","12,213.80",411.09M,0.08%
"Dec 27, 2019","12,245.80","12,172.90","12,258.45","12,157.90",383.79M,0.98%
"Dec 26, 2019","12,126.55","12,211.85","12,221.55","12,118.85",520.33M,-0.72%
"Dec 24, 2019","12,214.55","12,269.25","12,283.70","12,202.10",470.29M,-0.39%
"Dec 23, 2019","12,262.75","12,235.45","12,287.15","12,213.25",604.78M,-0.07%
"Dec 20, 2019","12,271.80","12,266.45","12,293.90","12,252.75",810.68M,0.10%
"Dec 19, 2019","12,259.70","12,223.40","12,268.35","12,191.15",623.05M,0.31%
"Dec 18, 2019","12,221.65","12,197.00","12,237.70","12,163.45",518.86M,0.47%
"Dec 17, 2019","12,165.00","12,082.45","12,182.75","12,070.35",499.59M,0.92%
"Dec 16, 2019","12,053.95","12,131.35","12,134.65","12,046.30",437.70M,-0.27%
"Dec 13, 2019","12,086.70","12,026.40","12,098.85","12,023.60",597.71M,0.96%
"Dec 12, 2019","11,971.80","11,944.30","12,005.50","11,934.00",752.62M,0.52%
"Dec 11, 2019","11,910.15","11,867.35","11,923.20","11,832.30",997.66M,0.45%
"Dec 10, 2019","11,856.80","11,950.50","11,953.20","11,844.70",650.22M,-0.68%
"Dec 09, 2019","11,937.50","11,939.10","11,981.95","11,888.05",599.12M,0.13%
"Dec 06, 2019","11,921.50","12,047.35","12,057.05","11,888.85",609.22M,-0.81%
"Dec 05, 2019","12,018.40","12,071.25","12,081.20","11,998.75",562.23M,-0.21%
"Dec 04, 2019","12,043.20","11,969.95","12,054.70","11,935.30",747.19M,0.41%
"Dec 03, 2019","11,994.20","12,067.65","12,068.60","11,956.40",605.79M,-0.45%
"Dec 02, 2019","12,048.20","12,137.05","12,137.15","12,023.70",720.95M,-0.07%
