Date,Price,Open,High,Low,Vol.,Change %
"Feb 07, 2020","4,095.20","4,124.90","4,126.33","4,072.25",23.28M,-1.09%
"Feb 06, 2020","4,140.23","4,113.86","4,146.10","4,113.86",32.25M,0.91%
"Feb 05, 2020","4,103.04","4,043.76","4,126.69","4,043.76",25.57M,1.56%
"Feb 04, 2020","4,039.92","3,954.70","4,043.56","3,954.43",24.23M,2.82%
"Feb 03, 2020","3,929.27","3,910.04","3,947.78","3,906.05",16.61M,0.55%
"Jan 31, 2020","3,907.61","3,938.80","3,952.53","3,901.58",26.16M,-0.52%
"Jan 30, 2020","3,927.86","3,932.20","3,950.06","3,916.15",20.25M,-0.94%
"Jan 29, 2020","3,965.01","3,957.25","3,981.77","3,954.55",18.30M,0.22%
"Jan 28, 2020","3,956.11","3,918.58","3,962.01","3,898.40",21.42M,1.35%
"Jan 27, 2020","3,903.50","3,945.71","3,950.16","3,899.68",26.14M,-2.48%
"Jan 24, 2020","4,002.84","4,000.29","4,035.93","4,000.29",19.72M,0.62%
"Jan 23, 2020","3,978.30","4,007.05","4,019.04","3,971.20",23.14M,-0.93%
"Jan 22, 2020","4,015.71","4,024.42","4,029.67","4,003.65",18.13M,-0.08%
"Jan 21, 2020","4,018.85","3,996.87","4,018.85","3,984.90",16.14M,0.15%
"Jan 20, 2020","4,012.67","4,010.31","4,013.11","3,991.23",10.96M,0.14%
"Jan 17, 2020","4,007.20","3,997.19","4,014.81","3,992.85",19.25M,0.49%
"Jan 16, 2020","3,987.78","3,978.42","3,990.74","3,964.85",16.77M,0.43%
"Jan 15, 2020","3,970.72","3,985.81","3,988.22","3,963.49",21.10M,-0.50%
"Jan 14, 2020","3,990.63","3,984.64","3,990.63","3,948.25",17.19M,0.15%
"Jan 13, 2020","3,984.58","4,026.23","4,033.14","3,973.10",17.65M,-0.63%
"Jan 10, 2020","4,009.88","4,025.00","4,025.00","4,008.99",14.83M,-0.10%
"Jan 09, 2020","4,013.98","4,018.96","4,034.08","4,007.53",23.65M,0.84%
"Jan 08, 2020","3,980.69","3,965.68","3,989.96","3,947.48",19.11M,-0.10%
"Jan 07, 2020","3,984.73","3,981.86","4,013.48","3,976.32",15.12M,0.33%
"Jan 06, 2020","3,971.78","3,960.57","3,973.87","3,918.73",16.62M,-0.57%
"Jan 03, 2020","3,994.61","4,002.17","4,008.14","3,976.68",16.48M,-0.53%
"Jan 02, 2020","4,015.93","3,982.56","4,021.77","3,982.56",20.11M,1.52%
"Dec 31, 2019","3,955.83","3,964.00","3,966.19","3,955.83",4.10M,-0.29%
"Dec 30, 2019","3,967.18","3,993.70","3,995.24","3,967.18",9.11M,-0.73%
"Dec 27, 2019","3,996.35","3,994.65","4,012.52","3,990.97",10.71M,0.11%
"Dec 24, 2019","3,992.13","3,982.14","3,995.80","3,979.05",2.87M,0.06%
"Dec 23, 2019","3,989.61","3,983.56","3,992.91","3,974.83",11.66M,-0.08%
"Dec 20, 2019","3,992.93","3,986.90","4,002.26","3,980.09",41.11M,0.19%
"Dec 19, 2019","3,985.29","3,965.53","3,985.29","3,961.67",16.79M,0.44%
"Dec 18, 2019","3,967.68","3,956.97","3,974.11","3,953.43",17.62M,0.10%
"Dec 17, 2019","3,963.81","3,970.47","3,976.03","3,949.42",20.48M,-0.35%
"Dec 16, 2019","3,977.89","3,953.88","3,982.65","3,952.61",17.59M,1.06%
"Dec 13, 2019","3,936.10","3,968.41","3,981.69","3,932.52",28.96M,0.11%
"Dec 12, 2019","3,931.65","3,925.02","3,946.63","3,894.71",24.51M,0.28%
"Dec 11, 2019","3,920.85","3,923.39","3,934.55","3,907.72",13.71M,-0.17%
"Dec 10, 2019","3,927.63","3,940.63","3,941.10","3,896.57",15.71M,-0.38%
"Dec 09, 2019","3,942.51","3,928.01","3,947.62","3,925.43",12.90M,0.34%
"Dec 06, 2019","3,929.05","3,906.68","3,937.69","3,899.81",16.99M,1.08%
"Dec 05, 2019","3,887.14","3,898.00","3,922.65","3,884.75",14.36M,-0.06%
"Dec 04, 2019","3,889.41","3,835.71","3,890.83","3,835.58",18.12M,1.25%
"Dec 03, 2019","3,841.33","3,874.08","3,892.49","3,830.06",22.69M,-0.59%
"Dec 02, 2019","3,864.11","3,911.96","3,938.35","3,861.67",24.84M,-1.09%
