Date,Price,Open,High,Low,Vol.,Change %
"Feb 28, 2020","16,263.05","16,184.37","16,276.90","15,896.35",590.22M,-3.01%
"Feb 27, 2020","16,767.72","16,803.41","16,816.18","16,456.80",232.69M,-1.61%
"Feb 26, 2020","17,041.92","17,140.87","17,304.57","17,029.94",303.63M,-0.79%
"Feb 25, 2020","17,177.37","17,560.48","17,586.80","17,124.86",303.25M,-2.19%
"Feb 24, 2020","17,562.74","17,608.92","17,608.92","17,463.11",310.12M,-1.57%
"Feb 21, 2020","17,843.53","17,936.50","17,949.82","17,833.11",271.26M,-0.56%
"Feb 20, 2020","17,944.06","17,911.59","17,970.51","17,860.61",248.80M,0.10%
"Feb 19, 2020","17,925.36","17,887.61","17,933.21","17,851.27",215.95M,0.38%
"Feb 18, 2020","17,858.34","17,818.92","17,871.34","17,812.48",294.36M,0.06%
"Feb 14, 2020","17,848.36","17,811.28","17,848.54","17,798.64",222.71M,0.15%
"Feb 13, 2020","17,821.17","17,764.13","17,829.18","17,750.78",255.70M,-0.07%
"Feb 12, 2020","17,832.85","17,873.13","17,873.13","17,811.98",246.20M,0.31%
"Feb 11, 2020","17,777.11","17,783.61","17,822.15","17,769.27",199.18M,0.21%
"Feb 10, 2020","17,740.57","17,646.62","17,743.60","17,646.62",210.74M,0.48%
"Feb 07, 2020","17,655.49","17,705.40","17,716.69","17,632.99",209.83M,-0.57%
"Feb 06, 2020","17,757.49","17,686.13","17,758.49","17,670.62",199.31M,0.60%
"Feb 05, 2020","17,651.59","17,629.39","17,674.04","17,606.07",223.40M,0.79%
"Feb 04, 2020","17,512.73","17,504.61","17,548.80","17,493.82",235.04M,0.77%
"Feb 03, 2020","17,379.76","17,351.01","17,441.57","17,351.01",196.33M,0.35%
"Jan 31, 2020","17,318.49","17,442.25","17,450.72","17,272.73",239.16M,-0.98%
"Jan 30, 2020","17,490.56","17,429.58","17,502.91","17,395.85",191.07M,-0.12%
"Jan 29, 2020","17,511.75","17,547.48","17,561.87","17,496.73",169.41M,0.06%
"Jan 28, 2020","17,500.88","17,474.95","17,518.95","17,456.06",198.14M,0.33%
"Jan 27, 2020","17,442.52","17,376.78","17,466.12","17,360.04",203.77M,-0.70%
"Jan 24, 2020","17,565.34","17,629.40","17,646.35","17,514.66",193.69M,-0.32%
"Jan 23, 2020","17,621.78","17,564.77","17,621.78","17,540.77",330.91M,0.12%
"Jan 22, 2020","17,599.86","17,570.29","17,666.45","17,557.98",213.33M,0.16%
"Jan 21, 2020","17,572.28","17,551.53","17,589.52","17,536.31",241.56M,-0.14%
"Jan 20, 2020","17,597.39","17,548.09","17,620.19","17,538.37",111.82M,0.22%
"Jan 17, 2020","17,559.02","17,507.70","17,572.15","17,502.44",224.67M,0.42%
"Jan 16, 2020","17,484.77","17,443.54","17,489.56","17,438.49",261.42M,0.40%
"Jan 15, 2020","17,415.17","17,364.81","17,421.67","17,345.09",207.64M,0.36%
"Jan 14, 2020","17,352.90","17,288.61","17,356.47","17,281.26",235.50M,0.34%
"Jan 13, 2020","17,293.42","17,237.62","17,301.76","17,198.88",268.09M,0.34%
"Jan 10, 2020","17,234.49","17,223.24","17,254.06","17,187.22",192.51M,-0.01%
"Jan 09, 2020","17,235.57","17,205.93","17,255.51","17,201.33",222.50M,0.39%
"Jan 08, 2020","17,167.82","17,172.69","17,229.88","17,164.62",246.98M,0.00%
"Jan 07, 2020","17,168.06","17,119.58","17,178.04","17,110.27",171.92M,0.37%
"Jan 06, 2020","17,105.47","17,042.25","17,105.47","17,041.16",195.35M,0.23%
"Jan 03, 2020","17,066.12","17,054.84","17,105.66","17,033.21",185.49M,-0.20%
"Jan 02, 2020","17,099.95","17,131.63","17,164.55","17,043.47",156.21M,0.21%
"Dec 31, 2019","17,063.43","17,052.42","17,079.51","17,027.40",155.10M,-0.21%
"Dec 30, 2019","17,098.56","17,159.62","17,159.62","17,066.62",128.14M,-0.41%
"Dec 27, 2019","17,168.21","17,216.16","17,230.58","17,145.02",134.78M,-0.07%
"Dec 24, 2019","17,180.15","17,132.82","17,180.15","17,095.22",93.20M,0.30%
"Dec 23, 2019","17,128.71","17,149.01","17,166.39","17,102.25",162.52M,0.06%
"Dec 20, 2019","17,118.44","17,078.70","17,166.02","17,078.70",465.80M,0.32%
"Dec 19, 2019","17,064.04","17,036.72","17,078.96","17,015.36",207.78M,0.19%
"Dec 18, 2019","17,031.98","17,047.04","17,051.74","17,004.51",248.87M,-0.25%
"Dec 17, 2019","17,075.20","17,065.69","17,088.01","17,032.26",206.82M,0.11%
"Dec 16, 2019","17,056.36","17,043.78","17,095.46","17,036.12",205.04M,0.31%
"Dec 13, 2019","17,003.13","16,956.14","17,036.79","16,929.98",296.51M,0.33%
"Dec 12, 2019","16,946.90","16,951.60","17,031.88","16,946.22",242.57M,0.04%
"Dec 11, 2019","16,939.61","16,968.23","17,006.01","16,915.19",191.72M,-0.07%
"Dec 10, 2019","16,950.70","16,947.14","16,967.49","16,906.60",187.21M,0.00%
"Dec 09, 2019","16,950.85","16,986.71","17,003.38","16,934.65",194.56M,-0.27%
"Dec 06, 2019","16,996.97","16,937.43","17,023.28","16,930.03",183.34M,0.84%
"Dec 05, 2019","16,854.92","16,886.78","16,886.78","16,816.97",227.23M,-0.25%
"Dec 04, 2019","16,897.34","16,909.34","16,957.88","16,893.41",206.24M,0.03%
"Dec 03, 2019","16,892.18","16,900.34","16,908.48","16,853.15",220.60M,-0.53%
"Dec 02, 2019","16,981.47","17,060.92","17,060.92","16,930.40",198.66M,-0.34%
